eventDate,dateIdentified,decimalLatitude,decimalLongitude,kingdom,class,family,genus,species,license,coordinateUncertaintyInMeters
2008-12-31,,43.59837,-0.77758,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,43.70435,-0.28793,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,43.75356,3.3104,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.189,1.18594,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.82619,1.67151,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.91622,1.66938,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.95952,-0.48854,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.98946,0.65231,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.95547,-0.61522,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.95547,-0.61522,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.95547,-0.61522,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.82894,1.92451,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.17207,0.77198,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.08206,0.77557,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.77559,-0.60365,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.44457,0.88902,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.81206,0.78625,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.86553,-0.60943,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.86553,-0.60943,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,43.63718,0.58372,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.95547,-0.61522,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,43.75003,3.93108,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.34452,0.0515,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.35096,0.30223,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.17688,0.56076,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.52947,0.62946,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.43071,0.24981,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.95547,-0.61522,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.95547,-0.61522,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.45453,0.92598,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.11766,-1.13502,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.80918,1.13269,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.91463,1.54268,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.65004,2.05405,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,43.88417,-0.29829,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,43.9579,-0.80141,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.79068,0.23188,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.54208,0.79684,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.17959,0.68577,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.6107,0.24087,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.98946,0.65231,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,43.98474,0.07011,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.98923,1.12658,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.95127,-0.74188,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.04121,-0.7479,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,43.87637,-0.54689,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.21673,-0.88724,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.04541,-0.62103,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,43.77812,-0.78946,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.86553,-0.60943,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,43.84958,-1.29225,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,46.17135,1.25001,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.21673,-0.88724,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.54116,1.26989,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.84792,-1.11515,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.94694,-0.86853,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.76709,-0.85615,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.89465,0.87179,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,43.26541,0.10664,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.83009,2.05102,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.17688,0.56076,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.17207,0.77198,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.70069,0.23638,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.17688,0.56076,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.17688,0.56076,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.17688,0.56076,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.95547,-0.61522,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.45453,0.92598,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.34072,0.25425,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.36211,0.80384,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.17688,0.56076,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.90127,1.25858,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.13115,-0.75393,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.17959,0.68577,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.08206,0.77557,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.0738,0.3945,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.0738,0.3945,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.08206,0.77557,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.98946,0.65231,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.36211,0.80384,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.44952,0.67473,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,44.76262,-0.98237,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.03238,-1.00157,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.81124,1.26142,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-12-31,,45.02774,-1.12837,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2009-01-01,,45.27868,1.41854,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2009-01-01,,51.16455,4.70901,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,4.0
2009-01-03,,43.69913,-0.26467,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,6404.0
2009-01-03,,43.59334,-0.74414,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3752.0
2009-01-03,,43.84544,-0.39623,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,1647.0
2009-01-03,,44.11258,0.08654,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,4182.0
2009-01-03,,43.80318,-0.59865,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3332.0
2009-01-03,,43.79393,-0.55617,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2693.0
2009-01-03,,43.91527,-0.58961,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3716.0
2009-01-03,,43.76489,-0.28451,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,5069.0
2009-01-03,,43.68794,-0.50464,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2734.0
2009-01-03,,43.65908,-0.80689,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2571.0
2009-01-03,,44.00536,0.03668,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,4103.0
2009-01-03,,43.63872,-0.74146,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2713.0
2009-01-03,,43.56125,-0.9329,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3693.0
2009-01-03,,43.51586,-1.13732,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3060.0
2009-01-03,,43.94807,-0.17513,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,5198.0
2009-01-03,,43.55269,-0.99792,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,4439.0
2009-01-03,,44.1156,-0.01659,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,4643.0
2009-01-03,,43.77366,-1.19954,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,6229.0
2009-01-03,,43.85981,-0.69592,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,4830.0
2009-01-03,,43.58446,-0.95837,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3342.0
2009-01-03,,43.75735,-0.48033,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3759.0
2009-01-03,,43.73029,-0.50669,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2928.0
2009-01-03,,43.74091,-0.75233,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2798.0
2009-01-03,,44.3451,-1.06544,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,8425.0
2009-01-03,,43.93624,0.0348,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,4445.0
2009-01-03,,43.55865,-1.10712,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2519.0
2009-01-03,,43.62193,-0.8393,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3639.0
2009-01-03,,44.25493,-1.08794,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,6417.0
2009-01-03,,43.6066,-1.00085,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,5202.0
2009-01-03,,43.75397,-0.8157,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2882.0
2009-01-03,,44.05646,0.0498,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,4670.0
2009-01-03,,43.65435,-0.67597,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3312.0
2009-01-03,,43.62114,-1.13398,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3402.0
2009-01-03,,43.92924,-0.65199,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,5339.0
2009-01-03,,43.66865,-1.03951,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2694.0
2009-01-03,,43.74629,-1.08148,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,5984.0
2009-01-03,,43.87092,-0.52584,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3522.0
2009-01-03,,43.76127,-0.56658,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,6721.0
2009-01-03,,43.63033,-0.49188,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,4112.0
2009-01-03,,44.47785,-1.06408,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,8719.0
2009-01-03,,43.67267,-0.98934,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3160.0
2009-01-03,,43.70247,-1.3984,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,4143.0
2009-01-03,,43.70247,-1.3984,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,4143.0
2009-01-03,,44.30653,-0.61134,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,9244.0
2009-01-03,,43.69801,-1.31778,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3828.0
2009-01-03,,43.90578,-0.30388,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3517.0
2009-01-03,,46.32447,-0.58134,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2009-02-02,,45.29577,1.4513,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2009-02-10,,43.26205,-0.01636,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2009-02-10,,43.26205,-0.01636,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2009-02-10,,43.22056,0.03556,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2009-02-10,,43.22056,0.03556,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2009-04-08,,46.58835,1.52667,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2009-04-08,,46.62519,1.49686,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2009-05-01,2020-11-15T00:00:00,45.27581,0.91149,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3361.0
2009-05-01,2020-11-10T00:00:00,45.27581,0.91149,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3361.0
2009-06-03,,44.90327,-0.57384,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2009-06-10,,44.85761,-0.57339,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,5832.0
2009-06-10,,44.85761,-0.57339,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,5832.0
2009-06-10,,44.85761,-0.57339,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,5832.0
2009-06-10,,44.85761,-0.57339,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,5832.0
2009-06-11,2019-09-25T00:00:00,44.90309,-0.5755,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,661.0
2009-06-11,2019-09-25T00:00:00,44.90309,-0.5755,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,661.0
2009-06-11,2019-09-25T00:00:00,44.90309,-0.5755,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,661.0
2009-06-11,2019-09-25T00:00:00,44.82647,-0.59845,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,145.0
2009-06-16,,45.62566,0.0522,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,20.0
2009-06-16,,45.60748,0.11265,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2009-06-17,,44.85761,-0.57339,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,5832.0
2009-06-17,,44.85761,-0.57339,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,5832.0
2009-06-18,2019-09-25T00:00:00,44.90309,-0.5755,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,661.0
2009-06-18,2019-09-25T00:00:00,44.90309,-0.5755,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,661.0
2009-06-18,2019-09-25T00:00:00,44.90309,-0.5755,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,661.0
2009-06-20,,45.52495,1.20403,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,6655.0
2009-06-20,,43.62109,1.23399,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2009-06-20,,43.5227,-1.50655,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2009-06-20,,43.48019,-1.51214,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2009-06-20,,43.64918,1.20302,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2009-06-20,,45.54116,1.26989,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2009-06-22,,43.827,0.185,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2009-06-22,,43.80814,0.20351,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2009-06-23,,44.98342,-1.10764,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,9565.0
2009-06-24,,44.85761,-0.57339,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,5832.0
2009-06-24,,44.85761,-0.57339,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,5832.0
2009-06-24,,44.85761,-0.57339,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,5832.0
2009-06-26,,44.36162,-1.10923,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2009-06-26,,44.3984,-1.08244,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2009-06-26,2019-09-25T00:00:00,44.90309,-0.5755,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,661.0
2009-06-26,2019-09-25T00:00:00,44.90309,-0.5755,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,661.0
